"","participant","item","target","lex_status","response","PND","PND_CC","segment_type","segment_type_CC","contrast_type","contrast_type_CC","vocab","perception","resp.rt","frequency","neighbors","PNF"
"2158","kor35","soap","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,2.725,15.1961,25,191.9373
"2159","kor35","waiter","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.218,13.1961,18,78.3475
"2160","kor35","traitor","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.749,10.5882,13,3.6169
"2161","kor35","tough","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.588,90.5098,23,25.4919
"2162","kor35","donor","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.182,4.0784,10,24.8353
"2163","kor35","stroke","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.368,13.0784,7,10.8572
"2164","kor35","south","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.31,64.4706,4,32.6176
"2165","kor35","force","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.24,70.6667,28,293.708
"2166","kor35","sweater","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.301,13.8039,7,4.7731
"2167","kor35","castle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.116,21.549,12,6.884
"2168","kor35","pencil","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.45,9.8627,4,1.1569
"2169","kor35","finger","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.268,36.6667,4,8.9951
"2170","kor35","desk","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.202,43.902,6,6.5294
"2171","kor35","task","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.283,12.7255,8,67.3995
"2172","kor35","prayer","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.405,15.7843,10,13.0372
"2173","kor35","french","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.85,69.4314,3,142.1111
"2174","kor35","tiny","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.569,32.2157,7,12.1289
"2175","kor35","heavy","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.202,47.2941,5,1.5726
"2176","kor35","essay","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.145,6.1373,2,820.4314
"2177","kor35","type","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.487,60.6471,27,89.8141
"2178","kor35","print","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.582,19.9608,4,16.2255
"2179","kor35","front","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.301,181.549,6,1.4249
"2180","kor35","devil","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.418,41.3333,5,13.7333
"2181","kor35","spell","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.422,36.6471,16,27.1287
"2182","kor35","danger","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.27,43.6667,4,2.8578
"2183","kor35","fuel","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.404,17.1765,5,1.1647
"2184","kor35","timer","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.137,6.2549,11,203.5579
"2185","kor35","laser","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.657,8.4902,12,30.1389
"2186","kor35","turtle","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.323,17.0392,5,12.7961
"2187","kor35","fighter","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.346,12.7843,14,34.4006
"2188","kor35","picture","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.374,138.451,4,18.6618
"2189","kor35","feather","f","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,2.738,6.6275,12,62.3088
"2190","kor35","paint","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.647,36.8039,18,21.6155
"2191","kor35","title","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.157,18.5686,11,11.6328
"2192","kor35","topic","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.469,5.3137,5,1.3686
"2193","kor35","practice","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,3.212,45.6863,1,3.3333
"2194","kor35","apple","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.134,23.6667,6,3.5392
"2195","kor35","page","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.487,37.4902,21,28.732
"2196","kor35","follow","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.376,123.1961,13,19.7722
"2197","kor35","pepper","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.243,8.8039,10,14.4902
"2198","kor35","power","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,2.005,149.0196,10,152.8529
"2199","kor35","shape","ei","NW",0,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,2.225,30.2353,18,22.4205
"2200","kor35","glass","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,0.984,60.7059,9,42.7799
"2201","kor35","metal","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.784,19.451,14,21.514
"2202","kor35","sink","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,2.158927606134,2.783,16.9216,27,114.199
"2203","kor35","penny","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,2.02,24.2941,16,98.8076
"2204","kor35","clap","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.132,4.7255,18,14.0643
"2205","kor35","odor","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.782,2.3333,11,141.6863
"2206","kor35","notice","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,2.859,59.2549,3,23.732
"2207","kor35","jet","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.08,14.1373,23,354.1807
"2208","kor35","space","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,4.558,66.0588,8,4.1299
"2209","kor35","trap","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.069,23.8431,16,19.8554
"2210","kor35","bonus","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.883,9.1961,3,1.536
"2211","kor35","tenth","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,2.158927606134,2.936,4.1569,6,31.4641
"2212","kor35","fish","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.007,83.4902,16,25.7083
"2213","kor35","smash","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.609,8.2549,6,4.915
"2214","kor35","tool","t","NW",0,"dense",0.5,"consonant",0.5,"control",0.5,24,2.158927606134,2.252,10.7451,30,918.3163
"2215","kor35","final","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.502,49.6667,10,148.6706
"2216","kor35","flavor","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.369,5,2,36.0294
"2217","kor35","swipe","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.684,1.6078,7,5.4258
"2218","kor35","summer","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.679,78.6667,17,106.7705
"2219","kor35","park","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.954,72.1176,29,27.691
"2220","kor35","stack","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.424,6.098,25,16.1976
"2221","kor35","prove","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.323,70.3922,7,10.2073
"2222","kor35","teacher","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.395,55.7255,5,21.3608
"2223","kor35","push","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,24,2.158927606134,1.53,70.549,8,127.1667
"2224","kor35","setting","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,2.676,21.549,16,43.3101
"2225","kor35","social","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.401,33.3922,4,22.5147
"2226","kor35","player","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.451,37.7647,14,87.2059
"2227","kor35","sprain","ei","NW",0,"sparse",-0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.415,0.84314,6,5.2418
"2228","kor35","section","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.438,27.3333,3,7.1373
"2229","kor35","ghost","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.224,36.5882,14,38.7815
"2230","kor35","solo","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.535,8.549,12,20.0931
"2231","kor35","tab","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.876,5.7647,22,7.9349
"2232","kor35","solve","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,24,2.158927606134,1.287,19.4902,5,7.3725
"2233","kor35","throw","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,24,0.511401334269413,1.321,128.8235,19,71.1032
"2234","kor35","match","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,24,0.511401334269413,1.077,49.4314,29,114.7235
"2235","kor36","bacon","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.7215,11.8627,5,29.6196
"2236","kor36","serve","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,2.0682,37.9412,16,78.2953
"2237","kor36","topic","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.2653,5.3137,5,1.3686
"2238","kor36","tool","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.742,10.7451,30,918.3163
"2239","kor36","force","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.8145,70.6667,28,293.708
"2240","kor36","timer","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.2468,6.2549,11,203.5579
"2241","kor36","push","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.3906,70.549,8,127.1667
"2242","kor36","essay","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.4185,6.1373,2,820.4314
"2243","kor36","match","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.1391,49.4314,29,114.7235
"2244","kor36","payment","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.2522,10.549,3,23.366
"2245","kor36","swim","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.3205,31.8039,14,6.3025
"2246","kor36","print","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.6907,19.9608,4,16.2255
"2247","kor36","park","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.2973,72.1176,29,27.691
"2248","kor36","stroke","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.8185,13.0784,7,10.8572
"2249","kor36","follow","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.8353,123.1961,13,19.7722
"2250","kor36","prayer","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,2.0111,15.7843,10,13.0372
"2251","kor36","battle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,0.9279,42.2549,13,9.1674
"2252","kor36","flat","f","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,2.1578,26.2157,17,12.5317
"2253","kor36","front","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.1512,181.549,6,1.4249
"2254","kor36","shadow","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.1412,21.1765,6,3.7615
"2255","kor36","flavor","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.2501,5,2,36.0294
"2256","kor36","type","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.2368,60.6471,27,89.8141
"2257","kor36","salt","s","NW",0,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.4514,19.5098,12,16.2222
"2258","kor36","silly","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.316,57.098,25,15.3757
"2259","kor36","traitor","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.1726,10.5882,13,3.6169
"2260","kor36","teacher","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.2655,55.7255,5,21.3608
"2261","kor36","south","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.0348,64.4706,4,32.6176
"2262","kor36","final","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.3773,49.6667,10,148.6706
"2263","kor36","travel","ae","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.2024,33.3725,5,3.2236
"2264","kor36","paint","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.4093,36.8039,18,21.6155
"2265","kor36","fighter","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.1511,12.7843,14,34.4006
"2266","kor36","temper","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.2664,11.4118,10,2.8863
"2267","kor36","castle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,0.8374,21.549,12,6.884
"2268","kor36","task","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.2347,12.7255,8,67.3995
"2269","kor36","notice","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.2127,59.2549,3,23.732
"2270","kor36","snake","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.0205,22.3529,8,17.4461
"2271","kor36","clothes","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,3.0012,101.1373,4,0.73039
"2272","kor36","tough","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.3437,90.5098,23,25.4919
"2273","kor36","section","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.9048,27.3333,3,7.1373
"2274","kor36","photo","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.4047,22.8431,2,11.3628
"2275","kor36","seller","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.4439,2.1961,20,11.0461
"2276","kor36","glass","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,0.9452,60.7059,9,42.7799
"2277","kor36","solve","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.7117,19.4902,5,7.3725
"2278","kor36","soap","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.8948,15.1961,25,191.9373
"2279","kor36","fish","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.3569,83.4902,16,25.7083
"2280","kor36","poker","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.3631,16.0588,13,3.2594
"2281","kor36","space","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.4308,66.0588,8,4.1299
"2282","kor36","ghost","ou","NW",0,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.2962,36.5882,14,38.7815
"2283","kor36","apple","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,0.7324,23.6667,6,3.5392
"2284","kor36","practice","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.3051,45.6863,1,3.3333
"2285","kor36","growth","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,2.2476,6.451,7,16.3781
"2286","kor36","player","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.5078,37.7647,14,87.2059
"2287","kor36","rapper","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.4572,1.7647,17,10.2168
"2288","kor36","stack","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.1467,6.098,25,16.1976
"2289","kor36","devil","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,3.1274,41.3333,5,13.7333
"2290","kor36","basic","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.1964,15.5686,3,4.9739
"2291","kor36","jet","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,0.9399,14.1373,23,354.1807
"2292","kor36","sunny","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.049,7.6667,14,120.6036
"2293","kor36","season","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.6748,31.4706,7,34.4258
"2294","kor36","setting","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.1736,21.549,16,43.3101
"2295","kor36","laser","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.4137,8.4902,12,30.1389
"2296","kor36","shelf","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.3506,6.9608,8,7.6985
"2297","kor36","racing","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.3721,11.8824,17,4.1096
"2298","kor36","heavy","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,2.3006,47.2941,5,1.5726
"2299","kor36","formal","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,0.9694,8.3137,5,29.498
"2300","kor36","sprain","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,2.0779,0.84314,6,5.2418
"2301","kor36","donor","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.2774,4.0784,10,24.8353
"2302","kor36","twist","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.5267,12.6078,6,0.89543
"2303","kor36","ally","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.4054,32.6667,12,20.1961
"2304","kor36","coma","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.14,12.2745,13,2.3863
"2305","kor36","globe","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.1903,5.2157,7,2.493
"2306","kor36","faith","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.684,46.3333,15,30.5895
"2307","kor36","strange","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.9667,86.4314,4,9.1471
"2308","kor36","sweater","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,2.9735,13.8039,7,4.7731
"2309","kor36","pepper","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,0.9513,8.8039,10,14.4902
"2310","kor36","picture","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.1574,138.451,4,18.6618
"2311","kor36","shape","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.7133,30.2353,18,22.4205
"2312","kor36","pencil","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.5792,9.8627,4,1.1569
"2313","kor36","twice","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,2.1636,62.5686,1,0.56863
"2314","kor36","sink","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.5552,16.9216,27,114.199
"2315","kor36","stress","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.1433,15.6078,4,5.6373
"2316","kor36","penny","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.9105,24.2941,16,98.8076
"2317","kor36","clap","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.0993,4.7255,18,14.0643
"2318","kor36","babe","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.8362,35.5686,18,40.0283
"2319","kor36","fresh","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,0.9439,54.5098,4,16.7745
"2320","kor36","summer","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,2.0203,78.6667,17,106.7705
"2321","kor36","metal","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,4.52,19.451,14,21.514
"2322","kor36","tiny","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.1525,32.2157,7,12.1289
"2323","kor36","desk","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,0.8318,43.902,6,6.5294
"2324","kor36","power","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.7222,149.0196,10,152.8529
"2325","kor36","social","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.7662,33.3922,4,22.5147
"2326","kor36","french","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.8626,69.4314,3,142.1111
"2327","kor36","egg","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.8786,26.0392,14,23.4734
"2328","kor36","trap","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.6649,23.8431,16,19.8554
"2329","kor36","fuel","f","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,4.4148,17.1765,5,1.1647
"2330","kor36","science","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.5404,37.2549,1,25.3725
"2331","kor36","bonus","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.1913,9.1961,3,1.536
"2332","kor36","fiction","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.2847,6.0784,4,1.0638
"2333","kor36","finger","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,0.9574,36.6667,4,8.9951
"2334","kor36","danger","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.1987,43.6667,4,2.8578
"2335","kor36","test","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.0599,84.0784,22,43.1114
"2336","kor36","path","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.6901,24.549,17,20.2261
"2337","kor36","someday","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,2.6291,33.8431,3,15.085
"2338","kor36","tone","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.4886,16.8627,39,48.1654
"2339","kor36","throw","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.5775,128.8235,19,71.1032
"2340","kor36","scratch","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.1081,18.8431,5,3.9098
"2341","kor36","tab","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.8161,5.7647,22,7.9349
"2342","kor36","plant","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.7531,27.6078,9,31.8257
"2343","kor36","feather","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.2734,6.6275,12,62.3088
"2344","kor36","swipe","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,2.4235,1.6078,7,5.4258
"2345","kor36","waste","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,1.6981,53.2549,19,57.1981
"2346","kor36","odor","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,30,0.580702070000844,2.4317,2.3333,11,141.6863
"2347","kor36","page","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.3385,37.4902,21,28.732
"2348","kor36","password","p","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,2.2825,7.9804,1,0.92157
"2349","kor36","title","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,3.8857,18.5686,11,11.6328
"2350","kor36","prove","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,30,2.37111137236809,1.2232,70.3922,7,10.2073
"2351","kor36","smash","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,30,0.580702070000844,1.2041,8.2549,6,4.915
"2352","kor36","tenth","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,3.5648,4.1569,6,31.4641
"2353","kor36","swept","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,30,2.37111137236809,1.2252,4.7647,7,10.6275
